product_id,product_name,category,brand,supplier_id,unit_price,created_at,updated_at
P00687,Electronics Product 687,SPORTS,Apex,SUP0088,10669.90,2025-12-04 00:00:00,2026-03-04 00:00:00
P00688,Home Product 688,FASHION,Vertex,SUP0089,14801.08,2026-01-12 00:00:00,2026-02-01 00:00:00
P00689,Electronics Product 689,ELECTRONICS,Vertex,SUP0090,1747.51,2025-06-02 00:00:00,2025-08-15 00:00:00
P00690,Grocery Product 690,BEAUTY,UrbanCart,SUP0091,4018.76,2025-03-17 00:00:00,2025-06-27 00:00:00
P00691,Home Product 691,OFFICE,Vertex,SUP0092,11997.97,2026-08-01 00:00:00,2026-09-08 00:00:00
P00692,Electronics Product 692,SPORTS,PrimeHome,SUP0093,3776.76,2025-06-13 00:00:00,2025-12-09 00:00:00
P00693,Fashion Product 693,GROCERY,Vertex,SUP0094,10171.16,2025-04-06 00:00:00,2025-04-19 00:00:00
P00694,Home Product 694,ELECTRONICS,Vertex,SUP0095,11037.40,2026-03-05 00:00:00,2026-04-10 00:00:00
P00695,Grocery Product 695,OFFICE,Apex,SUP0096,13599.96,2025-06-07 00:00:00,2025-11-02 00:00:00
P00696,Fashion Product 696,FASHION,FreshWay,SUP0097,444.90,2025-08-31 00:00:00,2025-12-17 00:00:00
P00697,Home Product 697,BEAUTY,PrimeHome,SUP0098,10439.87,2025-10-31 00:00:00,2026-01-12 00:00:00
P00698,Home Product 698,HOME,UrbanCart,SUP0099,4891.44,2025-01-05 00:00:00,2025-04-12 00:00:00
P00699,Home Product 699,ELECTRONICS,Apex,SUP0100,14544.40,2026-08-18 00:00:00,2026-10-21 00:00:00
P00700,Beauty Product 700,ELECTRONICS,Vertex,SUP0001,7501.36,2025-12-07 00:00:00,2026-05-03 00:00:00
P00701,Office Product 701,GROCERY,Apex,SUP0002,9710.18,2025-11-16 00:00:00,2026-03-30 00:00:00
P00702,Office Product 702,GROCERY,PrimeHome,SUP0003,10861.46,2026-02-24 00:00:00,2026-03-21 00:00:00
P00703,Fashion Product 703,OFFICE,Vertex,SUP0004,578.72,2025-09-27 00:00:00,2026-02-17 00:00:00
P00704,Fashion Product 704,FASHION,Zenith,SUP0005,3700.74,2025-07-02 00:00:00,2025-12-03 00:00:00
P00705,Fashion Product 705,FASHION,Zenith,SUP0006,12535.43,2026-01-22 00:00:00,2026-05-20 00:00:00
P00706,Electronics Product 706,GROCERY,FreshWay,SUP0007,2797.24,2026-07-31 00:00:00,2026-08-25 00:00:00
P00707,Beauty Product 707,HOME,UrbanCart,SUP0008,10164.19,2026-08-01 00:00:00,2026-11-21 00:00:00
P00708,Beauty Product 708,OFFICE,PrimeHome,SUP0009,605.04,2025-04-17 00:00:00,2025-10-08 00:00:00
P00709,Electronics Product 709,FASHION,Nova,SUP0010,14344.98,2026-04-19 00:00:00,2026-10-19 00:00:00
P00710,Grocery Product 710,ELECTRONICS,Nova,SUP0011,3147.74,2025-04-21 00:00:00,2025-06-23 00:00:00
P00711,Home Product 711,SPORTS,Nova,SUP0012,6883.58,2025-09-16 00:00:00,2026-02-26 00:00:00
P00712,Grocery Product 712,ELECTRONICS,Vertex,SUP0013,2775.71,2026-05-03 00:00:00,2026-05-31 00:00:00
P00713,Fashion Product 713,GROCERY,FreshWay,SUP0014,3603.18,2026-07-19 00:00:00,2027-01-20 00:00:00
P00714,Sports Product 714,FASHION,FreshWay,SUP0015,12834.77,2025-08-25 00:00:00,2025-09-22 00:00:00
P00715,Sports Product 715,BEAUTY,Zenith,SUP0016,9749.53,2025-06-11 00:00:00,2025-07-28 00:00:00
P00716,Electronics Product 716,OFFICE,UrbanCart,SUP0017,3403.75,2025-04-26 00:00:00,2025-09-05 00:00:00
P00717,Grocery Product 717,GROCERY,Vertex,SUP0018,679.75,2025-03-29 00:00:00,2025-04-22 00:00:00
P00718,Grocery Product 718,GROCERY,PrimeHome,SUP0019,3535.94,2026-07-27 00:00:00,2026-12-02 00:00:00
P00719,Fashion Product 719,HOME,Apex,SUP0020,6837.75,2026-04-01 00:00:00,2026-04-24 00:00:00
P00720,Home Product 720,SPORTS,PrimeHome,SUP0021,4896.05,2025-11-20 00:00:00,2026-06-06 00:00:00
P00721,Sports Product 721,BEAUTY,Zenith,SUP0022,2539.40,2026-07-09 00:00:00,2026-12-06 00:00:00
P00722,Electronics Product 722,BEAUTY,Apex,SUP0023,2303.35,2025-05-29 00:00:00,2025-12-02 00:00:00
P00723,Office Product 723,FASHION,FreshWay,SUP0024,11150.41,2026-06-15 00:00:00,2026-07-15 00:00:00
P00724,Beauty Product 724,SPORTS,PrimeHome,SUP0025,842.59,2025-06-21 00:00:00,2025-09-13 00:00:00
P00725,Beauty Product 725,FASHION,Vertex,SUP0026,5516.84,2025-09-22 00:00:00,2026-02-27 00:00:00
P00726,Grocery Product 726,FASHION,UrbanCart,SUP0027,7391.49,2025-11-28 00:00:00,2025-12-11 00:00:00
P00727,Beauty Product 727,OFFICE,FreshWay,SUP0028,12337.64,2026-08-05 00:00:00,2027-01-27 00:00:00
P00728,Office Product 728,HOME,Vertex,SUP0029,2376.69,2026-03-13 00:00:00,2026-08-30 00:00:00
P00729,Office Product 729,HOME,Apex,SUP0030,5458.72,2025-09-21 00:00:00,2025-11-25 00:00:00
P00730,Sports Product 730,BEAUTY,FreshWay,SUP0031,3796.60,2026-04-09 00:00:00,2026-08-23 00:00:00
P00731,Sports Product 731,HOME,Nova,SUP0032,6650.71,2026-07-15 00:00:00,2027-01-19 00:00:00
P00732,Beauty Product 732,HOME,Vertex,SUP0033,7048.14,2025-10-07 00:00:00,2025-10-30 00:00:00
P00733,Electronics Product 733,GROCERY,PrimeHome,SUP0034,7733.54,2026-03-21 00:00:00,2026-09-02 00:00:00
P00734,Grocery Product 734,SPORTS,UrbanCart,SUP0035,2368.19,2026-04-10 00:00:00,2026-08-31 00:00:00
P00735,Office Product 735,SPORTS,Apex,SUP0036,7714.11,2025-03-04 00:00:00,2025-04-20 00:00:00
P00736,Fashion Product 736,FASHION,Nova,SUP0037,10626.28,2026-02-15 00:00:00,2026-06-01 00:00:00
P00737,Electronics Product 737,BEAUTY,Nova,SUP0038,69.58,2025-09-21 00:00:00,2025-11-20 00:00:00
P00738,Electronics Product 738,FASHION,PrimeHome,SUP0039,14125.52,2026-05-20 00:00:00,2026-06-07 00:00:00
P00739,Beauty Product 739,FASHION,FreshWay,SUP0040,5997.32,2025-12-09 00:00:00,2026-04-29 00:00:00
P00740,Office Product 740,GROCERY,Nova,SUP0041,10365.11,2025-01-11 00:00:00,2025-07-04 00:00:00
P00741,Beauty Product 741,HOME,Vertex,SUP0042,14542.74,2026-02-16 00:00:00,2026-07-23 00:00:00
P00742,Fashion Product 742,ELECTRONICS,Apex,SUP0043,7019.87,2026-01-12 00:00:00,2026-06-05 00:00:00
P00743,Electronics Product 743,GROCERY,Zenith,SUP0044,11438.19,2025-07-15 00:00:00,2025-09-30 00:00:00
P00744,Sports Product 744,FASHION,UrbanCart,SUP0045,3611.42,2025-05-17 00:00:00,2025-08-30 00:00:00
P00745,Electronics Product 745,OFFICE,Vertex,SUP0046,11887.46,2025-10-04 00:00:00,2025-11-04 00:00:00
P00746,Sports Product 746,ELECTRONICS,PrimeHome,SUP0047,8367.69,2026-08-14 00:00:00,2026-10-29 00:00:00
P00747,Electronics Product 747,SPORTS,Vertex,SUP0048,91.31,2026-07-24 00:00:00,2027-01-29 00:00:00
P00748,Beauty Product 748,ELECTRONICS,FreshWay,SUP0049,7740.82,2025-05-02 00:00:00,2025-11-13 00:00:00
P00749,Beauty Product 749,OFFICE,Nova,SUP0050,5536.94,2026-02-14 00:00:00,2026-03-06 00:00:00
P00750,Beauty Product 750,FASHION,Nova,SUP0051,10881.74,2026-05-07 00:00:00,2026-05-31 00:00:00
P00751,Office Product 751,HOME,Nova,SUP0052,4310.47,2026-04-28 00:00:00,2026-07-04 00:00:00
P00752,Sports Product 752,SPORTS,UrbanCart,SUP0053,10993.54,2026-03-11 00:00:00,2026-08-20 00:00:00
P00753,Beauty Product 753,FASHION,Apex,SUP0054,9739.34,2026-01-24 00:00:00,2026-04-19 00:00:00
P00754,Electronics Product 754,FASHION,Nova,SUP0055,4946.47,2026-02-27 00:00:00,2026-03-26 00:00:00
P00755,Electronics Product 755,OFFICE,PrimeHome,SUP0056,13881.05,2025-04-04 00:00:00,2025-04-27 00:00:00
P00756,Electronics Product 756,OFFICE,Nova,SUP0057,7470.61,2026-04-26 00:00:00,2026-11-10 00:00:00
P00757,Electronics Product 757,FASHION,Apex,SUP0058,226.72,2026-01-06 00:00:00,2026-01-28 00:00:00
P00758,Home Product 758,FASHION,UrbanCart,SUP0059,8501.92,2025-06-02 00:00:00,2025-07-23 00:00:00
P00759,Fashion Product 759,FASHION,PrimeHome,SUP0060,2675.60,2025-08-24 00:00:00,2025-09-23 00:00:00
P00760,Fashion Product 760,GROCERY,PrimeHome,SUP0061,13523.24,2025-01-13 00:00:00,2025-05-23 00:00:00
P00761,Sports Product 761,OFFICE,PrimeHome,SUP0062,7126.90,2026-01-09 00:00:00,2026-07-03 00:00:00
P00762,Fashion Product 762,FASHION,FreshWay,SUP0063,9970.99,2026-04-17 00:00:00,2026-07-21 00:00:00
P00763,Office Product 763,SPORTS,Vertex,SUP0064,4853.30,2025-08-24 00:00:00,2025-12-27 00:00:00
P00764,Home Product 764,OFFICE,Zenith,SUP0065,2546.62,2025-11-13 00:00:00,2025-12-31 00:00:00
P00765,Fashion Product 765,FASHION,FreshWay,SUP0066,9252.17,2026-01-28 00:00:00,2026-08-15 00:00:00
P00766,Fashion Product 766,FASHION,Apex,SUP0067,889.54,2025-09-22 00:00:00,2025-10-23 00:00:00
P00767,Home Product 767,ELECTRONICS,UrbanCart,SUP0068,11689.48,2026-02-19 00:00:00,2026-04-24 00:00:00
P00768,Home Product 768,ELECTRONICS,Zenith,SUP0069,11814.22,2026-03-28 00:00:00,2026-07-09 00:00:00
P00769,Grocery Product 769,GROCERY,Vertex,SUP0070,14064.61,2025-04-06 00:00:00,2025-09-19 00:00:00
P00770,Office Product 770,BEAUTY,Zenith,SUP0071,6385.04,2025-08-24 00:00:00,2025-12-13 00:00:00
P00771,Office Product 771,OFFICE,FreshWay,SUP0072,9138.48,2026-08-11 00:00:00,2026-11-26 00:00:00
P00772,Electronics Product 772,FASHION,FreshWay,SUP0073,13512.62,2026-07-01 00:00:00,2026-07-12 00:00:00
P00773,Home Product 773,HOME,Vertex,SUP0074,11513.99,2026-06-27 00:00:00,2026-11-01 00:00:00
P00774,Sports Product 774,FASHION,Nova,SUP0075,12009.08,2025-11-05 00:00:00,2026-03-28 00:00:00
P00775,Sports Product 775,FASHION,Vertex,SUP0076,7767.36,2025-11-02 00:00:00,2025-12-02 00:00:00
P00776,Home Product 776,SPORTS,PrimeHome,SUP0077,571.16,2025-10-09 00:00:00,2025-11-02 00:00:00
P00777,Office Product 777,OFFICE,UrbanCart,SUP0078,7574.57,2025-08-05 00:00:00,2025-09-27 00:00:00
P00778,Fashion Product 778,ELECTRONICS,FreshWay,SUP0079,5364.50,2025-10-18 00:00:00,2026-01-01 00:00:00
P00779,Home Product 779,ELECTRONICS,PrimeHome,SUP0080,9277.18,2025-09-29 00:00:00,2026-02-28 00:00:00
P00780,Grocery Product 780,GROCERY,UrbanCart,SUP0081,5639.59,2026-03-24 00:00:00,2026-06-04 00:00:00
P00781,Grocery Product 781,BEAUTY,FreshWay,SUP0082,8887.88,2025-11-21 00:00:00,2025-12-25 00:00:00
P00782,Electronics Product 782,FASHION,Nova,SUP0083,13670.11,2025-04-30 00:00:00,2025-09-19 00:00:00
P00783,Office Product 783,FASHION,Zenith,SUP0084,1108.76,2026-01-16 00:00:00,2026-06-11 00:00:00
P00784,Beauty Product 784,FASHION,Vertex,SUP0085,13461.16,2025-09-14 00:00:00,2026-02-27 00:00:00
P00785,Fashion Product 785,FASHION,UrbanCart,SUP0086,8966.99,2026-07-22 00:00:00,2026-09-12 00:00:00
P00786,Grocery Product 786,HOME,Zenith,SUP0087,8674.28,2025-03-20 00:00:00,2025-04-29 00:00:00
P00787,Fashion Product 787,GROCERY,Nova,SUP0088,12290.08,2026-05-28 00:00:00,2026-10-01 00:00:00
P00788,Fashion Product 788,HOME,FreshWay,SUP0089,14058.06,2025-07-23 00:00:00,2025-12-16 00:00:00
P00789,Office Product 789,ELECTRONICS,Apex,SUP0090,2259.56,2025-01-09 00:00:00,2025-05-06 00:00:00
P00790,Grocery Product 790,HOME,PrimeHome,SUP0091,14518.69,2025-09-29 00:00:00,2026-02-12 00:00:00
P00791,Electronics Product 791,HOME,Zenith,SUP0092,5011.64,2025-05-18 00:00:00,2025-10-14 00:00:00
P00792,Office Product 792,SPORTS,PrimeHome,SUP0093,13052.60,2025-06-17 00:00:00,2025-10-28 00:00:00
P00793,Office Product 793,ELECTRONICS,FreshWay,SUP0094,9165.88,2026-07-16 00:00:00,2026-08-11 00:00:00
P00794,Beauty Product 794,FASHION,UrbanCart,SUP0095,9152.31,2025-10-16 00:00:00,2026-03-13 00:00:00
P00795,Beauty Product 795,HOME,Vertex,SUP0096,123.55,2025-10-14 00:00:00,2025-12-07 00:00:00
P00796,Grocery Product 796,BEAUTY,Nova,SUP0097,7252.60,2026-08-21 00:00:00,2027-01-18 00:00:00
P00797,Fashion Product 797,BEAUTY,Zenith,SUP0098,13199.71,2025-09-16 00:00:00,2025-10-16 00:00:00
P00798,Beauty Product 798,ELECTRONICS,Vertex,SUP0099,2788.26,2025-09-26 00:00:00,2025-12-31 00:00:00
P00799,Electronics Product 799,OFFICE,UrbanCart,SUP0100,5194.85,2026-07-03 00:00:00,2026-08-18 00:00:00
P00800,Beauty Product 800,BEAUTY,Zenith,SUP0001,14143.96,2025-07-05 00:00:00,2025-11-01 00:00:00
P00801,Sports Product 801,FASHION,PrimeHome,SUP0002,6852.19,2026-05-31 00:00:00,2026-10-26 00:00:00
P00802,Beauty Product 802,BEAUTY,UrbanCart,SUP0003,4433.25,2026-06-22 00:00:00,2026-09-24 00:00:00
P00803,Home Product 803,BEAUTY,Zenith,SUP0004,4458.92,2026-06-10 00:00:00,2026-07-07 00:00:00
P00804,Home Product 804,ELECTRONICS,Nova,SUP0005,13775.11,2025-08-30 00:00:00,2025-10-13 00:00:00
P00805,Fashion Product 805,GROCERY,Vertex,SUP0006,14921.08,2026-08-19 00:00:00,2026-08-29 00:00:00
P00806,Sports Product 806,BEAUTY,Apex,SUP0007,10445.92,2025-12-03 00:00:00,2026-03-08 00:00:00
P00807,Fashion Product 807,SPORTS,Apex,SUP0008,3804.96,2025-03-07 00:00:00,2025-05-19 00:00:00
P00808,Sports Product 808,ELECTRONICS,Nova,SUP0009,2340.21,2026-06-13 00:00:00,2026-09-02 00:00:00
P00809,Home Product 809,OFFICE,UrbanCart,SUP0010,7203.83,2026-06-25 00:00:00,2026-09-05 00:00:00
P00810,Fashion Product 810,OFFICE,FreshWay,SUP0011,5274.62,2026-03-09 00:00:00,2026-04-18 00:00:00
P00811,Home Product 811,BEAUTY,PrimeHome,SUP0012,12059.60,2025-03-13 00:00:00,2025-04-26 00:00:00
P00812,Fashion Product 812,GROCERY,Zenith,SUP0013,13449.06,2025-05-16 00:00:00,2025-09-22 00:00:00
P00813,Fashion Product 813,BEAUTY,UrbanCart,SUP0014,9218.67,2025-01-29 00:00:00,2025-06-20 00:00:00
P00814,Office Product 814,HOME,Apex,SUP0015,1576.96,2025-01-31 00:00:00,2025-02-18 00:00:00
P00815,Fashion Product 815,GROCERY,Vertex,SUP0016,9553.20,2025-05-15 00:00:00,2025-08-09 00:00:00
P00816,Grocery Product 816,ELECTRONICS,Apex,SUP0017,12563.10,2025-09-05 00:00:00,2026-03-06 00:00:00
P00817,Office Product 817,FASHION,FreshWay,SUP0018,11269.31,2025-06-30 00:00:00,2025-11-12 00:00:00
P00818,Sports Product 818,BEAUTY,FreshWay,SUP0019,9748.07,2025-03-11 00:00:00,2025-06-01 00:00:00
P00819,Beauty Product 819,OFFICE,Zenith,SUP0020,5314.55,2025-11-02 00:00:00,2025-12-30 00:00:00
P00820,Office Product 820,OFFICE,Nova,SUP0021,1994.37,2025-03-06 00:00:00,2025-04-04 00:00:00
P00821,Sports Product 821,FASHION,Nova,SUP0022,7398.56,2025-08-03 00:00:00,2025-09-29 00:00:00
P00822,Beauty Product 822,SPORTS,Zenith,SUP0023,11979.30,2026-07-25 00:00:00,2026-11-13 00:00:00
P00823,Electronics Product 823,HOME,FreshWay,SUP0024,13235.97,2026-03-03 00:00:00,2026-06-09 00:00:00
P00824,Home Product 824,SPORTS,Vertex,SUP0025,5681.80,2026-06-07 00:00:00,2026-09-15 00:00:00
P00825,Home Product 825,FASHION,Zenith,SUP0026,4481.95,2026-03-20 00:00:00,2026-08-10 00:00:00
P00826,Grocery Product 826,FASHION,Zenith,SUP0027,8287.08,2025-01-30 00:00:00,2025-06-22 00:00:00
P00827,Home Product 827,GROCERY,Nova,SUP0028,14075.22,2025-06-30 00:00:00,2025-12-26 00:00:00
P00828,Fashion Product 828,SPORTS,Vertex,SUP0029,6520.23,2026-06-20 00:00:00,2026-07-10 00:00:00
P00829,Office Product 829,SPORTS,UrbanCart,SUP0030,5882.19,2025-11-20 00:00:00,2026-05-31 00:00:00
P00830,Office Product 830,HOME,Apex,SUP0031,8076.01,2026-06-23 00:00:00,2026-08-12 00:00:00
P00831,Home Product 831,BEAUTY,Nova,SUP0032,4958.66,2026-06-30 00:00:00,2026-07-21 00:00:00
P00832,Electronics Product 832,FASHION,Apex,SUP0033,12604.04,2025-09-06 00:00:00,2025-10-28 00:00:00
P00833,Sports Product 833,OFFICE,Vertex,SUP0034,1413.00,2026-07-08 00:00:00,2027-01-21 00:00:00
P00834,Grocery Product 834,FASHION,Apex,SUP0035,13773.56,2025-06-21 00:00:00,2025-08-23 00:00:00
P00835,Beauty Product 835,SPORTS,Vertex,SUP0036,14703.43,2026-03-19 00:00:00,2026-04-30 00:00:00
P00836,Office Product 836,FASHION,Vertex,SUP0037,8199.84,2026-03-30 00:00:00,2026-05-13 00:00:00
P00837,Sports Product 837,FASHION,FreshWay,SUP0038,11678.05,2026-03-14 00:00:00,2026-05-10 00:00:00
P00838,Grocery Product 838,SPORTS,Vertex,SUP0039,11094.78,2026-04-28 00:00:00,2026-05-15 00:00:00
P00839,Grocery Product 839,ELECTRONICS,PrimeHome,SUP0040,14909.42,2025-09-07 00:00:00,2026-01-18 00:00:00
P00840,Sports Product 840,GROCERY,Zenith,SUP0041,4066.13,2026-04-05 00:00:00,2026-05-05 00:00:00
P00841,Beauty Product 841,GROCERY,FreshWay,SUP0042,8077.31,2025-01-08 00:00:00,2025-03-15 00:00:00
P00842,Fashion Product 842,FASHION,UrbanCart,SUP0043,12208.32,2025-09-30 00:00:00,2026-03-21 00:00:00
P00843,Beauty Product 843,GROCERY,UrbanCart,SUP0044,13366.08,2026-01-13 00:00:00,2026-03-08 00:00:00
P00844,Fashion Product 844,GROCERY,Zenith,SUP0045,12073.09,2025-07-17 00:00:00,2025-11-19 00:00:00
P00845,Fashion Product 845,FASHION,Zenith,SUP0046,596.43,2026-05-27 00:00:00,2026-08-10 00:00:00
P00846,Grocery Product 846,HOME,PrimeHome,SUP0047,5378.97,2025-12-05 00:00:00,2026-05-13 00:00:00
P00847,Grocery Product 847,ELECTRONICS,Apex,SUP0048,11650.44,2026-04-27 00:00:00,2026-07-02 00:00:00
P00848,Grocery Product 848,SPORTS,UrbanCart,SUP0049,12246.43,2025-05-10 00:00:00,2025-09-11 00:00:00
P00849,Home Product 849,FASHION,Apex,SUP0050,11840.46,2025-01-24 00:00:00,2025-02-13 00:00:00
P00850,Home Product 850,HOME,UrbanCart,SUP0051,4390.79,2025-06-06 00:00:00,2025-09-29 00:00:00
P00851,Sports Product 851,FASHION,Zenith,SUP0052,10520.35,2026-06-18 00:00:00,2026-08-24 00:00:00
P00852,Office Product 852,BEAUTY,Vertex,SUP0053,9756.12,2026-08-16 00:00:00,2026-11-09 00:00:00
P00853,Electronics Product 853,BEAUTY,Vertex,SUP0054,14567.44,2025-04-17 00:00:00,2025-09-11 00:00:00
P00854,Home Product 854,OFFICE,PrimeHome,SUP0055,6348.82,2025-03-12 00:00:00,2025-06-03 00:00:00
P00855,Office Product 855,FASHION,Vertex,SUP0056,3531.06,2026-02-14 00:00:00,2026-06-04 00:00:00
P00856,Beauty Product 856,SPORTS,Nova,SUP0057,4490.45,2025-12-18 00:00:00,2026-03-09 00:00:00
P00857,Fashion Product 857,HOME,FreshWay,SUP0058,10083.38,2026-06-12 00:00:00,2026-10-27 00:00:00
P00858,Grocery Product 858,GROCERY,FreshWay,SUP0059,2715.82,2025-08-22 00:00:00,2025-09-19 00:00:00
P00859,Home Product 859,SPORTS,PrimeHome,SUP0060,4987.90,2025-06-16 00:00:00,2025-11-09 00:00:00
P00860,Fashion Product 860,BEAUTY,Nova,SUP0061,207.98,2026-04-22 00:00:00,2026-08-18 00:00:00
P00861,Grocery Product 861,FASHION,PrimeHome,SUP0062,3963.47,2025-06-15 00:00:00,2025-09-13 00:00:00
P00862,Office Product 862,SPORTS,FreshWay,SUP0063,12635.93,2026-08-20 00:00:00,2026-10-09 00:00:00
P00863,Home Product 863,ELECTRONICS,Vertex,SUP0064,6218.08,2026-03-08 00:00:00,2026-08-27 00:00:00
P00864,Sports Product 864,HOME,Apex,SUP0065,934.40,2026-07-23 00:00:00,2026-09-03 00:00:00
P00865,Grocery Product 865,OFFICE,Apex,SUP0066,8660.01,2025-02-18 00:00:00,2025-03-07 00:00:00
P00866,Grocery Product 866,FASHION,PrimeHome,SUP0067,7507.05,2025-05-01 00:00:00,2025-08-15 00:00:00
P00867,Sports Product 867,GROCERY,Apex,SUP0068,5370.01,2025-05-28 00:00:00,2025-10-25 00:00:00
P00868,Home Product 868,SPORTS,Zenith,SUP0069,14973.26,2025-02-24 00:00:00,2025-03-15 00:00:00
P00869,Fashion Product 869,ELECTRONICS,Nova,SUP0070,5521.33,2026-07-08 00:00:00,2026-09-11 00:00:00
P00870,Beauty Product 870,HOME,Zenith,SUP0071,12131.34,2025-07-31 00:00:00,2025-11-01 00:00:00
P00871,Beauty Product 871,ELECTRONICS,Apex,SUP0072,9556.52,2026-02-18 00:00:00,2026-06-23 00:00:00
P00872,Grocery Product 872,SPORTS,Zenith,SUP0073,6939.07,2026-05-18 00:00:00,2026-08-17 00:00:00
P00873,Home Product 873,SPORTS,Vertex,SUP0074,9917.75,2026-01-26 00:00:00,2026-05-10 00:00:00
P00874,Fashion Product 874,SPORTS,FreshWay,SUP0075,13474.71,2026-04-19 00:00:00,2026-07-28 00:00:00
P00875,Home Product 875,SPORTS,UrbanCart,SUP0076,9193.50,2026-05-22 00:00:00,2026-09-03 00:00:00
P00876,Electronics Product 876,HOME,UrbanCart,SUP0077,13453.44,2026-01-12 00:00:00,2026-03-24 00:00:00
P00877,Grocery Product 877,SPORTS,FreshWay,SUP0078,9491.54,2026-02-01 00:00:00,2026-06-04 00:00:00
P00878,Home Product 878,SPORTS,UrbanCart,SUP0079,13136.21,2025-04-28 00:00:00,2025-07-20 00:00:00
P00879,Sports Product 879,GROCERY,PrimeHome,SUP0080,5207.36,2025-03-18 00:00:00,2025-05-08 00:00:00
P00880,Grocery Product 880,FASHION,Zenith,SUP0081,9958.92,2025-11-17 00:00:00,2026-02-28 00:00:00
P00881,Office Product 881,ELECTRONICS,Vertex,SUP0082,13418.59,2025-05-27 00:00:00,2025-10-19 00:00:00
P00882,Grocery Product 882,OFFICE,Zenith,SUP0083,1160.87,2026-05-28 00:00:00,2026-11-20 00:00:00
P00883,Electronics Product 883,OFFICE,Nova,SUP0084,9173.36,2025-11-17 00:00:00,2026-05-27 00:00:00
P00884,Electronics Product 884,HOME,Zenith,SUP0085,13619.78,2025-07-09 00:00:00,2025-11-21 00:00:00
P00885,Fashion Product 885,HOME,UrbanCart,SUP0086,2276.62,2025-10-30 00:00:00,2025-12-31 00:00:00
P00886,Office Product 886,OFFICE,FreshWay,SUP0087,2075.82,2025-02-11 00:00:00,2025-08-01 00:00:00
P00887,Office Product 887,SPORTS,UrbanCart,SUP0088,6975.28,2026-01-30 00:00:00,2026-02-15 00:00:00
P00888,Fashion Product 888,OFFICE,PrimeHome,SUP0089,2165.37,2026-06-10 00:00:00,2026-07-04 00:00:00
P00889,Office Product 889,FASHION,UrbanCart,SUP0090,10263.87,2025-07-13 00:00:00,2025-09-22 00:00:00
P00890,Fashion Product 890,ELECTRONICS,Zenith,SUP0091,2569.54,2025-06-26 00:00:00,2025-09-16 00:00:00
P00891,Electronics Product 891,FASHION,FreshWay,SUP0092,2634.44,2025-10-20 00:00:00,2025-12-20 00:00:00
P00892,Grocery Product 892,HOME,FreshWay,SUP0093,12540.67,2026-03-23 00:00:00,2026-04-07 00:00:00
P00893,Home Product 893,ELECTRONICS,Apex,SUP0094,11968.39,2026-08-13 00:00:00,2026-09-14 00:00:00
P00894,Electronics Product 894,HOME,FreshWay,SUP0095,12465.27,2026-07-19 00:00:00,2026-09-09 00:00:00
P00895,Beauty Product 895,SPORTS,UrbanCart,SUP0096,8765.77,2025-12-29 00:00:00,2026-01-23 00:00:00
P00896,Home Product 896,OFFICE,Vertex,SUP0097,9136.34,2025-01-28 00:00:00,2025-04-12 00:00:00
P00897,Grocery Product 897,OFFICE,FreshWay,SUP0098,3588.17,2025-04-01 00:00:00,2025-05-20 00:00:00
P00898,Home Product 898,BEAUTY,Nova,SUP0099,1340.84,2025-11-29 00:00:00,2026-05-10 00:00:00
P00899,Office Product 899,ELECTRONICS,Apex,SUP0100,12008.75,2025-03-31 00:00:00,2025-10-16 00:00:00
P00900,Home Product 900,OFFICE,PrimeHome,SUP0001,10665.28,2025-08-27 00:00:00,2026-01-05 00:00:00
P00901,Grocery Product 901,GROCERY,PrimeHome,SUP0002,11518.70,2025-03-12 00:00:00,2025-08-28 00:00:00
P00902,Fashion Product 902,GROCERY,Vertex,SUP0003,6441.41,2026-03-19 00:00:00,2026-07-13 00:00:00
P00903,Grocery Product 903,BEAUTY,Apex,SUP0004,4390.79,2025-03-31 00:00:00,2025-05-12 00:00:00
P00904,Office Product 904,ELECTRONICS,Apex,SUP0005,437.50,2025-04-29 00:00:00,2025-06-20 00:00:00
P00905,Fashion Product 905,FASHION,Apex,SUP0006,7562.39,2025-03-30 00:00:00,2025-06-05 00:00:00
P00906,Electronics Product 906,HOME,PrimeHome,SUP0007,12896.50,2025-02-10 00:00:00,2025-07-13 00:00:00
P00907,Grocery Product 907,SPORTS,PrimeHome,SUP0008,14264.28,2025-02-05 00:00:00,2025-02-27 00:00:00
P00908,Sports Product 908,FASHION,PrimeHome,SUP0009,10685.50,2026-07-24 00:00:00,2026-12-29 00:00:00
P00909,Fashion Product 909,BEAUTY,UrbanCart,SUP0010,12153.06,2026-01-24 00:00:00,2026-03-15 00:00:00
P00910,Electronics Product 910,OFFICE,PrimeHome,SUP0011,1660.00,2025-07-12 00:00:00,2025-12-16 00:00:00
P00911,Sports Product 911,GROCERY,Nova,SUP0012,10076.98,2025-02-06 00:00:00,2025-04-06 00:00:00
P00912,Beauty Product 912,SPORTS,FreshWay,SUP0013,12258.78,2025-11-25 00:00:00,2026-01-26 00:00:00
P00913,Beauty Product 913,GROCERY,Apex,SUP0014,11417.61,2025-04-07 00:00:00,2025-09-24 00:00:00
P00914,Beauty Product 914,ELECTRONICS,UrbanCart,SUP0015,14608.30,2026-02-13 00:00:00,2026-08-24 00:00:00
P00915,Beauty Product 915,ELECTRONICS,Nova,SUP0016,12880.95,2025-03-12 00:00:00,2025-05-16 00:00:00
